Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.000173500000000,0,0x60,0x61,Write,ACK
0.000391500000000,1,0x61,0x00,Read,NAK
0.011746500000000,2,0x68,0x34,Write,ACK
0.011964500000000,3,0x69,0x00,Read,NAK
0.035695000000000,4,0x68,0x34,Write,ACK
0.035912500000000,5,0x69,0x00,Read,NAK
0.051735500000000,6,0x60,0x06,Write,ACK
0.051953500000000,7,0x61,0x20,Read,NAK
0.054813500000000,8,0x60,0x61,Write,ACK
0.055139000000000,9,0x61,0x00,Read,NAK
0.059725000000000,10,0x68,0x34,Write,ACK
0.059942500000000,11,0x69,0x00,Read,NAK
0.083689000000000,12,0x68,0x34,Write,ACK
0.083907000000000,13,0x69,0x00,Read,NAK
0.107733500000000,14,0x68,0x34,Write,ACK
0.107951500000000,15,0x69,0x00,Read,NAK
0.121908500000000,16,0x60,0x61,Write,ACK
0.122126500000000,17,0x61,0x00,Read,NAK
0.131691500000000,18,0x68,0x34,Write,ACK
0.131909500000000,19,0x69,0x00,Read,NAK
0.153130000000000,20,0x68,0x34,Write,ACK
0.153348000000000,21,0x69,0x00,Read,NAK
0.175690500000000,22,0x68,0x7F,Write,ACK
0.175791500000000,22,0x68,0x81,Write,ACK
0.176317500000000,23,0x60,0x73,Write,ACK
0.176418000000000,23,0x60,0x02,Write,ACK
0.176958000000000,24,0x68,0x34,Write,ACK
0.177176000000000,25,0x69,0x00,Read,NAK
0.196718500000000,26,0x60,0x61,Write,ACK
0.197006500000000,27,0x61,0x00,Read,NAK
0.200076000000000,28,0x68,0x34,Write,ACK
0.200294000000000,29,0x69,0x00,Read,NAK
0.221948500000000,30,0x68,0x34,Write,ACK
0.222166500000000,31,0x69,0x00,Read,NAK
0.247677000000000,32,0x68,0x34,Write,ACK
0.247895000000000,33,0x69,0x00,Read,NAK
0.259738000000000,34,0x60,0x06,Write,ACK
0.259956000000000,35,0x61,0x20,Read,NAK
0.261097500000000,36,0x60,0x61,Write,ACK
0.261315500000000,37,0x61,0x00,Read,NAK
0.271681000000000,38,0x68,0x34,Write,ACK
0.271898500000000,39,0x69,0x00,Read,NAK
0.295675000000000,40,0x68,0x34,Write,ACK
0.295893000000000,41,0x69,0x00,Read,NAK
0.315722000000000,42,0x60,0x61,Write,ACK
0.315939500000000,43,0x61,0x00,Read,NAK
0.317935500000000,44,0x68,0x34,Write,ACK
0.318153500000000,45,0x69,0x00,Read,NAK
0.352603000000000,46,0x68,0x34,Write,ACK
0.352893000000000,47,0x69,0x00,Read,NAK
0.371712000000000,48,0x60,0x61,Write,ACK
0.371929500000000,49,0x61,0x00,Read,NAK
0.379673000000000,50,0x68,0x7F,Write,ACK
0.379774000000000,50,0x68,0x83,Write,ACK
0.380302000000000,51,0x60,0x73,Write,ACK
0.380402500000000,51,0x60,0x02,Write,ACK
0.380948500000000,52,0x68,0x34,Write,ACK
0.381166500000000,53,0x69,0x00,Read,NAK
0.408840500000000,54,0x68,0x34,Write,ACK
0.409058500000000,55,0x69,0x00,Read,NAK
0.425013500000000,56,0x60,0x61,Write,ACK
0.425231500000000,57,0x61,0x00,Read,NAK
0.435670500000000,58,0x68,0x34,Write,ACK
0.435888500000000,59,0x69,0x00,Read,NAK
0.459669000000000,60,0x68,0x34,Write,ACK
0.459887000000000,61,0x69,0x00,Read,NAK
0.471726000000000,62,0x60,0x06,Write,ACK
0.471944000000000,63,0x61,0x20,Read,NAK
0.479655500000000,64,0x60,0x61,Write,ACK
0.479873500000000,65,0x61,0x00,Read,NAK
0.481759000000000,66,0x68,0x34,Write,ACK
0.481977000000000,67,0x69,0x00,Read,NAK
0.510795000000000,68,0x68,0x34,Write,ACK
0.511111000000000,69,0x69,0x00,Read,NAK
0.531667500000000,70,0x68,0x34,Write,ACK
0.531885500000000,71,0x69,0x00,Read,NAK
0.540141000000000,72,0x60,0x61,Write,ACK
0.540359000000000,73,0x61,0x00,Read,NAK
0.555664000000000,74,0x68,0x34,Write,ACK
0.555881500000000,75,0x69,0x00,Read,NAK
0.583726000000000,76,0x68,0x34,Write,ACK
0.583943500000000,77,0x69,0x00,Read,NAK
0.597075000000000,78,0x60,0x61,Write,ACK
0.597292500000000,79,0x61,0x00,Read,NAK
0.607664000000000,80,0x68,0x34,Write,ACK
0.607882000000000,81,0x69,0x00,Read,NAK
0.641945500000000,82,0x68,0x34,Write,ACK
0.642163500000000,83,0x69,0x00,Read,NAK
0.651651000000000,84,0x60,0x61,Write,ACK
0.651869000000000,85,0x61,0x00,Read,NAK
0.667657500000000,86,0x68,0x34,Write,ACK
0.667875500000000,87,0x69,0x00,Read,NAK
0.675685000000000,88,0x60,0x06,Write,ACK
0.675903000000000,89,0x61,0x20,Read,NAK
0.688180000000000,90,0x68,0x34,Write,ACK
0.688398000000000,91,0x69,0x00,Read,NAK
0.705051000000000,92,0x60,0x61,Write,ACK
0.705268500000000,93,0x61,0x00,Read,NAK
0.715658000000000,94,0x68,0x34,Write,ACK
0.715876000000000,95,0x69,0x00,Read,NAK
0.743666000000000,96,0x68,0x34,Write,ACK
0.743884000000000,97,0x69,0x00,Read,NAK
0.759643000000000,98,0x60,0x61,Write,ACK
0.759861000000000,99,0x61,0x00,Read,NAK
0.771646000000000,100,0x68,0x34,Write,ACK
0.771864000000000,101,0x69,0x00,Read,NAK
0.805875500000000,102,0x68,0x34,Write,ACK
0.806093500000000,103,0x69,0x00,Read,NAK
0.821062500000000,104,0x60,0x61,Write,ACK
0.821280500000000,105,0x61,0x00,Read,NAK
0.831653500000000,106,0x68,0x34,Write,ACK
0.831871500000000,107,0x69,0x00,Read,NAK
0.852174000000000,108,0x68,0x34,Write,ACK
0.852392000000000,109,0x69,0x00,Read,NAK
0.875640500000000,110,0x68,0x34,Write,ACK
0.875858500000000,111,0x69,0x00,Read,NAK
0.883676000000000,112,0x60,0x06,Write,ACK
0.883894000000000,113,0x61,0x20,Read,NAK
0.885941500000000,114,0x60,0x61,Write,ACK
0.886159500000000,115,0x61,0x00,Read,NAK
0.895644500000000,116,0x68,0x34,Write,ACK
0.895862500000000,117,0x69,0x00,Read,NAK
0.926772500000000,118,0x68,0x34,Write,ACK
0.927086500000000,119,0x69,0x00,Read,NAK
0.940161500000000,120,0x60,0x61,Write,ACK
0.940379500000000,121,0x61,0x00,Read,NAK
0.951638500000000,122,0x68,0x34,Write,ACK
0.951856500000000,123,0x69,0x00,Read,NAK
0.975637000000000,124,0x68,0x34,Write,ACK
0.975855000000000,125,0x69,0x00,Read,NAK
0.995675500000000,126,0x60,0x61,Write,ACK
0.995893500000000,127,0x61,0x00,Read,NAK
0.996975500000000,128,0x68,0x34,Write,ACK
0.997193000000000,129,0x69,0x00,Read,NAK
1.027657000000000,130,0x68,0x34,Write,ACK
1.027875000000000,131,0x69,0x00,Read,NAK
1.051669500000000,132,0x68,0x34,Write,ACK
1.051887500000000,133,0x69,0x00,Read,NAK
1.067766500000000,134,0x60,0x61,Write,ACK
1.068058500000000,135,0x61,0x00,Read,NAK
1.075653500000000,136,0x68,0x34,Write,ACK
1.075871500000000,137,0x69,0x00,Read,NAK
1.091656500000000,138,0x60,0x06,Write,ACK
1.091874500000000,139,0x61,0x20,Read,NAK
1.109841000000000,140,0x68,0x34,Write,ACK
1.110059000000000,141,0x69,0x00,Read,NAK
1.119614500000000,142,0x60,0x61,Write,ACK
1.119832500000000,143,0x61,0x00,Read,NAK
1.135643000000000,144,0x68,0x34,Write,ACK
1.135861000000000,145,0x69,0x00,Read,NAK
1.159623500000000,146,0x68,0x34,Write,ACK
1.159841500000000,147,0x69,0x00,Read,NAK
1.171646500000000,148,0x60,0x61,Write,ACK
1.171864500000000,149,0x61,0x00,Read,NAK
1.187639500000000,150,0x68,0x34,Write,ACK
1.187857500000000,151,0x69,0x00,Read,NAK
1.211622000000000,152,0x68,0x34,Write,ACK
1.211839500000000,153,0x69,0x00,Read,NAK
1.231740500000000,154,0x60,0x61,Write,ACK
1.232028000000000,155,0x61,0x00,Read,NAK
1.234842000000000,156,0x68,0x34,Write,ACK
1.235210000000000,157,0x69,0x00,Read,NAK
1.256968500000000,158,0x68,0x34,Write,ACK
1.257186500000000,159,0x69,0x00,Read,NAK
1.279615000000000,160,0x68,0x34,Write,ACK
1.279832500000000,161,0x69,0x00,Read,NAK
1.293050000000000,162,0x60,0x61,Write,ACK
1.293267500000000,163,0x61,0x00,Read,NAK
1.299645000000000,164,0x60,0x06,Write,ACK
1.299863000000000,165,0x61,0x20,Read,NAK
1.300491000000000,166,0x68,0x34,Write,ACK
1.300709000000000,167,0x69,0x00,Read,NAK
1.323611500000000,168,0x68,0x34,Write,ACK
1.323829000000000,169,0x69,0x00,Read,NAK
1.347621500000000,170,0x60,0x61,Write,ACK
1.347839500000000,171,0x61,0x00,Read,NAK
1.349883500000000,172,0x68,0x34,Write,ACK
1.350101000000000,173,0x69,0x00,Read,NAK
1.375613500000000,174,0x68,0x34,Write,ACK
1.375831500000000,175,0x69,0x00,Read,NAK
1.407661500000000,176,0x60,0x61,Write,ACK
1.407879500000000,177,0x61,0x00,Read,NAK
1.409779000000000,178,0x68,0x34,Write,ACK
1.409997000000000,179,0x69,0x00,Read,NAK
1.436911000000000,180,0x68,0x34,Write,ACK
1.437129000000000,181,0x69,0x00,Read,NAK
1.463655500000000,182,0x68,0x34,Write,ACK
1.463873000000000,183,0x69,0x00,Read,NAK
1.466343000000000,184,0x60,0x61,Write,ACK
1.466561000000000,185,0x61,0x00,Read,NAK
1.483607500000000,186,0x68,0x34,Write,ACK
1.483825500000000,187,0x69,0x00,Read,NAK
1.511664000000000,188,0x60,0x06,Write,ACK
1.511881500000000,189,0x61,0x20,Read,NAK
1.513015500000000,190,0x68,0x34,Write,ACK
1.513233500000000,191,0x69,0x00,Read,NAK
1.525798500000000,192,0x60,0x61,Write,ACK
1.526016500000000,193,0x61,0x00,Read,NAK
1.539611500000000,194,0x68,0x34,Write,ACK
1.539829500000000,195,0x69,0x00,Read,NAK
1.571659500000000,196,0x68,0x34,Write,ACK
1.571877500000000,197,0x69,0x00,Read,NAK
1.579588500000000,198,0x60,0x61,Write,ACK
1.579806500000000,199,0x61,0x00,Read,NAK
1.604087000000000,200,0x68,0x34,Write,ACK
1.604305000000000,201,0x69,0x00,Read,NAK
1.627649500000000,202,0x68,0x34,Write,ACK
1.627867000000000,203,0x69,0x00,Read,NAK
1.641822500000000,204,0x60,0x61,Write,ACK
1.642040000000000,205,0x61,0x00,Read,NAK
1.651605500000000,206,0x68,0x34,Write,ACK
1.651823500000000,207,0x69,0x00,Read,NAK
1.673040000000000,208,0x68,0x34,Write,ACK
1.673258000000000,209,0x69,0x00,Read,NAK
1.695594500000000,210,0x68,0x34,Write,ACK
1.695812500000000,211,0x69,0x00,Read,NAK
1.716669000000000,212,0x60,0x06,Write,ACK
1.716957000000000,213,0x61,0x20,Read,NAK
1.717590500000000,214,0x60,0x61,Write,ACK
1.717808500000000,215,0x61,0x00,Read,NAK
1.720082500000000,216,0x68,0x34,Write,ACK
1.720300000000000,217,0x69,0x00,Read,NAK
1.745806500000000,218,0x68,0x34,Write,ACK
1.746024500000000,219,0x69,0x00,Read,NAK
1.767631000000000,220,0x68,0x34,Write,ACK
1.767849000000000,221,0x69,0x00,Read,NAK
1.781038000000000,222,0x60,0x61,Write,ACK
1.781256000000000,223,0x61,0x00,Read,NAK
1.791587000000000,224,0x68,0x34,Write,ACK
1.791805000000000,225,0x69,0x00,Read,NAK
1.825487000000000,226,0x68,0x34,Write,ACK
1.825776500000000,227,0x69,0x00,Read,NAK
1.835576000000000,228,0x60,0x61,Write,ACK
1.835794000000000,229,0x61,0x00,Read,NAK
1.864988000000000,230,0x68,0x34,Write,ACK
1.865206000000000,231,0x69,0x00,Read,NAK
1.891594000000000,232,0x68,0x34,Write,ACK
